id;arrondissement_id;quartier_id;note_maison;note_agence;mois
31;6610615;6614152;2.7;7.61;SEPT
32;6610615;6614152;0.98;4.38;MAI
33;6610615;6614152;5.08;4.35;JUIL
34;6610615;6614152;7.58;2.96;MAI
35;6610615;6614152;8.68;7.6;MAI
36;6610615;6614152;4.53;3.08;MAI
37;6610615;6614152;2.1;4.75;AVRIL
38;6610615;6614152;4.25;8.89;JUIN
39;6610615;6614152;0.53;5.5;JUIN
40;6610615;6614152;9.77;7.85;MAI
41;6610615;6614152;2.31;2.95;MAI
42;6610615;6614152;6.54;5.62;OCT
43;6610615;6614152;6.21;5.44;AVRIL
44;6610615;6614152;6.95;8.82;DEC
45;6610615;6614152;4.92;2.02;OCT
46;6610615;6614152;0.6;2.5;AVRIL
47;6610615;6614152;0.05;3.98;OCT
48;6610615;6614152;1.87;7.97;OCT
49;6610615;6614152;2.36;9.68;NOV
50;6610615;6614152;6.23;5.59;AVRIL
1;6610615;6614158;6.31;8.73;NOV
2;6610615;6614158;9.19;9.36;AVRIL
3;6610615;6614158;9.57;4.65;JUIN
4;6610615;6614158;4.66;4.62;JUIL
5;6610615;6614158;1.88;4.99;JUIN
6;6610615;6614158;6.92;0.74;OCT
7;6610615;6614158;8.1;9.21;OCT
8;6610615;6614158;3.17;6.3;MARS
9;6610615;6614158;2.82;4.13;JUIN
10;6610615;6614158;0.4;2.88;DEC
11;6610615;6614158;2.55;7.58;JUIN
12;6610615;6614158;0.06;2.55;MARS
13;6610615;6614158;4.3;6.37;SEPT
14;6610615;6614158;9.82;6.59;NOV
15;6610615;6614158;7.7;4.82;JUIN
16;6610615;6614158;8.27;9.14;FEV
17;6610615;6614158;7.54;5.01;DEC
18;6610615;6614158;3.75;2.5;JUIN
19;6610615;6614158;7.71;2.39;MARS
20;6610615;6614158;2.74;1.8;NOV
21;6610615;6614158;7.31;6.3;JUIN
22;6610615;6614158;3.26;0.68;DEC
23;6610615;6614158;9.67;7.03;AVRIL
24;6610615;6614158;2.98;2.16;NOV
25;6610615;6614158;0.81;8.96;JUIN
26;6610615;6614158;6.01;4.91;AVRIL
27;6610615;6614158;3.13;7.45;DEC
28;6610615;6614158;4.15;2.73;MAI
29;6610615;6614158;6.14;8.11;NOV
30;6610615;6614158;4.93;7.19;JUIL
31;6610615;6614158;2.67;6.53;OCT
32;6610615;6614158;4.48;8.7;JUIL
33;6610615;6614158;3.58;1.31;NOV
34;6610615;6614158;0.89;6.19;AVRIL
35;6610615;6614158;2.82;8.32;SEPT
36;6610615;6614158;7.84;8.67;AVRIL
37;6610615;6614158;1.11;8.78;SEPT
38;6610615;6614158;8.97;6.31;OCT
39;6610615;6614158;3.87;4.58;JUIL
40;6610615;6614158;6.63;5.98;MARS
41;6610615;6614158;8.26;5.74;DEC
42;6610615;6614158;8.78;3.85;MARS
43;6610615;6614158;9.18;8.61;OCT
44;6610615;6614158;9.6;5.27;MARS
45;6610615;6614158;2.97;4.48;NOV
46;6610615;6614158;3.18;9.52;NOV
47;6610615;6614158;7.74;3.32;MARS
48;6610615;6614158;8.9;4.8;JUIL
49;6610615;6614158;7.36;6.79;DEC
50;6610615;6614158;4.02;0.59;NOV
1;6610615;6614215;3.64;3.37;JUIN
2;6610615;6614215;3.66;3.24;JANV
3;6610615;6614215;5.55;5.66;SEPT
4;6610615;6614215;5.52;3.19;JUIN
5;6610615;6614215;9.62;5.63;MAI
6;6610615;6614215;7.66;5.94;SEPT
7;6610615;6614215;7.04;3.84;AVRIL
8;6610615;6614215;4.21;0.13;AVRIL
9;6610615;6614215;5.62;7.32;MARS
10;6610615;6614215;5.79;5.25;OCT
11;6610615;6614215;8.57;2.22;MAI
12;6610615;6614215;5.63;1.65;MAI
13;6610615;6614215;7.91;3.2;MARS
14;6610615;6614215;3.78;3.46;FEV
15;6610615;6614215;4.5;9.05;MAI
16;6610615;6614215;5.37;2.07;AVRIL
17;6610615;6614215;2.19;4.07;MARS
18;6610615;6614215;7.23;5.02;OCT
19;6610615;6614215;4.92;3.81;AOUT
20;6610615;6614215;5.75;8.78;AOUT
21;6610615;6614215;4.62;7.82;OCT
22;6610615;6614215;1.61;5.66;JUIL
23;6610615;6614215;1.62;4.75;SEPT
24;6610615;6614215;7.59;9.01;DEC
25;6610615;6614215;6.71;8.72;JANV
26;6610615;6614215;0.05;0.33;AOUT
27;6610615;6614215;5.09;6.9;FEV
28;6610615;6614215;0.46;6.29;MAI
29;6610615;6614215;0.41;2.23;FEV
30;6610615;6614215;9.51;9.11;DEC
31;6610615;6614215;2.41;2.23;JUIL
32;6610615;6614215;6.37;4.09;FEV
33;6610615;6614215;9.55;7.03;JUIL
34;6610615;6614215;2.98;0.7;NOV
35;6610615;6614215;4.56;1.58;FEV
36;6610615;6614215;6.61;6.99;FEV
37;6610615;6614215;3.91;5.25;NOV
38;6610615;6614215;3.65;0.23;JUIL
39;6610615;6614215;6.68;3.5;JUIL
40;6610615;6614215;7.1;0.17;FEV
41;6610615;6614215;3.13;0.21;AVRIL
42;6610615;6614215;1.14;2.23;JUIL
43;6610615;6614215;5.46;8.96;DEC
44;6610615;6614215;6.59;7.24;DEC
45;6610615;6614215;6.21;9.95;JANV
46;6610615;6614215;5.03;1.36;JUIN
47;6610615;6614215;3.53;3.34;MARS
48;6610615;6614215;8.41;4.21;SEPT
49;6610615;6614215;1.91;2.68;MAI
50;6610615;6614215;2.28;0.13;FEV
1;6610615;6614216;3.59;0.32;NOV
2;6610615;6614216;5.71;5.58;OCT
3;6610615;6614216;9.52;3.13;NOV
4;6610615;6614216;3.28;4.98;FEV
5;6610615;6614216;8.81;2.01;AOUT
6;6610615;6614216;3.0;1.04;MARS
7;6610615;6614216;6.17;1.05;JUIN
8;6610615;6614216;4.77;5.0;DEC
9;6610615;6614216;2.73;2.34;OCT
10;6610615;6614216;0.91;4.42;FEV
11;6610615;6614216;9.48;8.54;JUIN
12;6610615;6614216;4.23;2.42;DEC
13;6610615;6614216;2.16;2.27;AVRIL
14;6610615;6614216;3.45;1.12;AOUT
15;6610615;6614216;8.75;4.49;FEV
16;6610615;6614216;1.28;3.16;JUIN
17;6610615;6614216;7.09;3.17;JANV
18;6610615;6614216;8.05;0.45;NOV
19;6610615;6614216;6.79;6.94;AOUT
20;6610615;6614216;1.4;9.18;AVRIL
21;6610615;6614216;6.5;0.97;MARS
22;6610615;6614216;4.48;5.81;MAI
23;6610615;6614216;8.85;6.45;MAI
24;6610615;6614216;1.68;8.56;AOUT
25;6610615;6614216;6.87;9.05;DEC
26;6610615;6614216;2.02;10.0;OCT
27;6610615;6614216;9.42;4.0;JUIL
28;6610615;6614216;3.2;3.93;MARS
29;6610615;6614216;7.77;7.25;MAI
30;6610615;6614216;5.19;5.21;JUIN
31;6610615;6614216;1.73;7.38;OCT
32;6610615;6614216;3.5;7.62;JUIL
33;6610615;6614216;1.49;7.1;JUIL
34;6610615;6614216;7.08;2.48;OCT
35;6610615;6614216;4.94;0.92;NOV
36;6610615;6614216;5.16;5.46;AOUT
37;6610615;6614216;2.06;9.44;JUIN
38;6610615;6614216;7.85;7.07;MARS
39;6610615;6614216;5.6;4.09;JUIN
40;6610615;6614216;4.06;9.39;MARS
41;6610615;6614216;1.99;4.88;JANV
42;6610615;6614216;1.65;9.18;MAI
43;6610615;6614216;8.27;4.37;DEC
44;6610615;6614216;0.38;6.81;AOUT
45;6610615;6614216;8.26;5.66;OCT
46;6610615;6614216;3.74;2.06;MARS
47;6610615;6614216;7.1;6.36;FEV
48;6610615;6614216;6.43;5.75;AOUT
49;6610615;6614216;8.22;2.12;SEPT
50;6610615;6614216;4.13;8.56;JUIN
1;6610615;6614450;3.66;9.73;MAI
2;6610615;6614450;5.56;0.36;JUIN
3;6610615;6614450;3.41;6.32;MARS
4;6610615;6614450;3.75;7.51;JANV
5;6610615;6614450;3.25;8.64;JANV
6;6610615;6614450;4.15;1.9;MARS
7;6610615;6614450;5.96;7.98;AVRIL
8;6610615;6614450;1.13;1.07;MAI
9;6610615;6614450;0.28;9.64;MAI
10;6610615;6614450;1.21;3.98;JUIL
11;6610615;6614450;6.24;1.78;OCT
12;6610615;6614450;7.14;5.41;MARS
13;6610615;6614450;7.61;2.97;JUIN
14;6610615;6614450;8.43;9.31;AOUT
15;6610615;6614450;0.9;6.31;MAI
16;6610615;6614450;3.05;4.36;JUIN
17;6610615;6614450;2.51;6.05;DEC
18;6610615;6614450;6.14;2.68;JUIL
19;6610615;6614450;5.11;0.6;SEPT
20;6610615;6614450;1.23;8.24;NOV
21;6610615;6614450;4.46;2.83;AVRIL
22;6610615;6614450;4.69;8.12;AVRIL
23;6610615;6614450;4.87;3.54;JANV
24;6610615;6614450;6.06;1.73;JUIL
25;6610615;6614450;6.67;6.17;MARS
26;6610615;6614450;9.73;4.84;DEC
27;6610615;6614450;8.24;2.31;OCT
28;6610615;6614450;5.29;7.52;JANV
29;6610615;6614450;6.65;1.25;MAI
30;6610615;6614450;5.57;9.54;SEPT
31;6610615;6614450;7.03;9.2;MAI
32;6610615;6614450;0.37;6.67;JUIN
33;6610615;6614450;0.32;1.02;JANV
34;6610615;6614450;7.0;3.22;OCT
35;6610615;6614450;5.5;9.01;OCT
36;6610615;6614450;3.72;9.07;AOUT
37;6610615;6614450;2.99;8.44;JUIN
38;6610615;6614450;7.92;8.97;FEV
39;6610615;6614450;1.8;0.64;MARS
40;6610615;6614450;7.86;4.12;SEPT
41;6610615;6614450;9.12;1.56;MARS
42;6610615;6614450;2.9;2.21;JUIL
43;6610615;6614450;3.66;2.57;SEPT
44;6610615;6614450;8.81;9.32;OCT
45;6610615;6614450;5.78;1.76;NOV
46;6610615;6614450;4.8;3.71;MARS
47;6610615;6614450;4.6;3.69;NOV
48;6610615;6614450;8.62;5.02;MAI
49;6610615;6614450;0.07;0.42;AVRIL
50;6610615;6614450;5.32;4.31;SEPT
1;6610615;6614451;9.74;0.93;SEPT
2;6610615;6614451;3.91;4.63;MARS
3;6610615;6614451;1.86;9.04;NOV
4;6610615;6614451;1.62;8.87;OCT
5;6610615;6614451;1.95;6.73;MAI
6;6610615;6614451;6.08;5.62;AVRIL
7;6610615;6614451;2.04;4.09;MARS
8;6610615;6614451;2.38;8.8;MAI
9;6610615;6614451;7.78;0.58;JUIN
10;6610615;6614451;8.08;3.01;DEC
11;6610615;6614451;3.33;5.57;OCT
12;6610615;6614451;8.83;0.16;MARS
13;6610615;6614451;1.42;3.04;MARS
14;6610615;6614451;4.44;6.34;AOUT
15;6610615;6614451;8.21;0.94;DEC
16;6610615;6614451;6.01;9.95;SEPT
17;6610615;6614451;8.04;1.48;MARS
18;6610615;6614451;8.22;2.36;JANV
19;6610615;6614451;8.79;0.12;AVRIL
20;6610615;6614451;5.34;6.7;AOUT
21;6610615;6614451;3.59;0.49;SEPT
22;6610615;6614451;4.88;2.74;AOUT
23;6610615;6614451;3.48;3.15;NOV
24;6610615;6614451;1.89;4.16;JUIN
25;6610615;6614451;7.94;6.46;MARS
26;6610615;6614451;0.98;5.37;AVRIL
27;6610615;6614451;0.18;2.51;MAI
28;6610615;6614451;5.58;6.21;DEC
29;6610615;6614451;0.93;5.23;OCT
30;6610615;6614451;0.59;7.02;OCT
31;6610615;6614451;5.68;1.81;JANV
32;6610615;6614451;0.53;7.92;MAI
33;6610615;6614451;4.08;0.85;AOUT
34;6610615;6614451;8.31;1.56;SEPT
35;6610615;6614451;9.65;6.91;NOV
36;6610615;6614451;4.02;7.92;DEC
37;6610615;6614451;3.62;0.33;AVRIL
38;6610615;6614451;9.34;7.49;JUIN
39;6610615;6614451;1.76;3.26;JUIL
40;6610615;6614451;2.79;5.79;DEC
41;6610615;6614451;9.99;5.48;JANV
42;6610615;6614451;1.55;0.21;JANV
43;6610615;6614451;7.31;4.42;AOUT
44;6610615;6614451;3.13;1.3;MARS
45;6610615;6614451;5.41;6.4;NOV
46;6610615;6614451;8.05;4.41;MARS
47;6610615;6614451;6.84;5.24;SEPT
48;6610615;6614451;7.78;3.71;AVRIL
49;6610615;6614451;7.12;7.85;MARS
50;6610615;6614451;5.22;0.81;JANV
1;6610615;6614452;5.12;6.82;NOV
2;6610615;6614452;5.54;6.8;FEV
3;6610615;6614452;0.47;2.36;NOV
4;6610615;6614452;8.58;4.25;JUIN
5;6610615;6614452;0.33;1.42;JUIL
6;6610615;6614452;7.39;2.4;AVRIL
7;6610615;6614452;7.0;2.51;MAI
8;6610615;6614452;8.41;7.37;SEPT
9;6610615;6614452;3.15;1.0;JUIN
10;6610615;6614452;9.24;8.37;SEPT
11;6610615;6614452;0.45;7.51;DEC
12;6610615;6614452;9.67;2.3;JANV
13;6610615;6614452;5.45;0.11;AVRIL
14;6610615;6614452;8.07;5.3;AOUT
15;6610615;6614452;6.78;3.72;SEPT
16;6610615;6614452;9.91;4.54;JANV
17;6610615;6614452;4.91;3.51;SEPT
18;6610615;6614452;1.63;8.74;FEV
19;6610615;6614452;5.78;3.55;DEC
20;6610615;6614452;5.14;1.24;DEC
21;6610615;6614452;3.31;3.97;OCT
22;6610615;6614452;8.62;3.5;MAI
23;6610615;6614452;5.16;9.77;MAI
24;6610615;6614452;4.29;8.2;DEC
25;6610615;6614452;4.19;0.44;JUIN
26;6610615;6614452;2.59;4.58;NOV
27;6610615;6614452;4.19;6.83;DEC
28;6610615;6614452;1.95;4.02;FEV
29;6610615;6614452;9.01;7.0;JUIN
30;6610615;6614452;8.27;8.68;AOUT
31;6610615;6614452;5.75;8.63;AOUT
32;6610615;6614452;1.73;3.4;SEPT
33;6610615;6614452;4.54;2.89;AOUT
34;6610615;6614452;3.27;6.01;JUIL
35;6610615;6614452;8.28;6.83;FEV
36;6610615;6614452;1.01;8.01;MARS
37;6610615;6614452;3.88;1.81;DEC
38;6610615;6614452;9.39;4.81;DEC
39;6610615;6614452;3.77;3.26;MAI
40;6610615;6614452;7.83;2.04;DEC
41;6610615;6614452;6.24;2.22;JUIL
42;6610615;6614452;3.2;9.91;JUIL
43;6610615;6614452;4.24;8.77;FEV
44;6610615;6614452;5.86;5.39;MARS
45;6610615;6614452;6.54;1.48;MAI
46;6610615;6614452;3.69;5.55;JUIN
47;6610615;6614452;9.56;1.26;MARS
48;6610615;6614452;1.57;2.71;DEC
49;6610615;6614452;6.64;2.03;JUIL
50;6610615;6614452;1.14;9.96;JANV
1;6610615;6614453;4.13;3.12;OCT
2;6610615;6614453;1.39;2.98;AVRIL
3;6610615;6614453;5.26;3.3;AVRIL
4;6610615;6614453;6.34;1.07;AVRIL
5;6610615;6614453;2.04;6.04;DEC
6;6610615;6614453;8.15;9.45;DEC
7;6610615;6614453;3.13;8.58;JUIL
8;6610615;6614453;9.14;6.72;JUIL
9;6610615;6614453;9.52;7.39;MAI
10;6610615;6614453;8.79;7.66;DEC
11;6610615;6614453;1.29;0.79;JUIN
12;6610615;6614453;2.92;2.41;OCT
13;6610615;6614453;0.39;7.02;AVRIL
14;6610615;6614453;6.06;1.22;JUIL
15;6610615;6614453;7.06;3.27;MARS
16;6610615;6614453;0.21;8.96;MAI
17;6610615;6614453;2.29;9.96;MARS
18;6610615;6614453;9.79;9.18;JANV
19;6610615;6614453;2.19;1.84;OCT
20;6610615;6614453;9.87;0.02;DEC
21;6610615;6614453;7.13;8.72;MAI
22;6610615;6614453;6.38;1.11;DEC
23;6610615;6614453;9.5;4.35;AOUT
24;6610615;6614453;2.34;4.34;AVRIL
25;6610615;6614453;3.51;8.81;FEV
26;6610615;6614453;5.55;7.58;OCT
27;6610615;6614453;7.87;0.62;SEPT
28;6610615;6614453;6.1;7.91;JANV
29;6610615;6614453;8.17;9.25;SEPT
30;6610615;6614453;5.78;3.22;JUIL
31;6610615;6614453;2.77;0.35;AOUT
32;6610615;6614453;2.57;5.25;JUIL
33;6610615;6614453;4.74;5.17;JANV
34;6610615;6614453;7.31;0.33;AVRIL
35;6610615;6614453;6.61;9.82;JUIN
36;6610615;6614453;6.84;6.53;AVRIL
37;6610615;6614453;6.4;7.97;DEC
38;6610615;6614453;8.35;9.48;OCT
39;6610615;6614453;3.09;0.82;JANV
40;6610615;6614453;4.1;8.15;JANV
41;6610615;6614453;4.13;0.98;FEV
42;6610615;6614453;2.63;7.18;MARS
43;6610615;6614453;8.19;2.76;FEV
44;6610615;6614453;7.0;4.69;JANV
45;6610615;6614453;4.1;3.55;JANV
46;6610615;6614453;5.51;2.76;SEPT
47;6610615;6614453;2.87;0.56;AVRIL
48;6610615;6614453;7.43;3.25;FEV
49;6610615;6614453;5.67;8.06;AOUT
50;6610615;6614453;4.88;7.63;FEV
1;6610615;6614572;2.78;3.9;OCT
2;6610615;6614572;0.92;9.97;NOV
3;6610615;6614572;7.39;0.81;DEC
4;6610615;6614572;6.16;3.89;DEC
5;6610615;6614572;7.0;5.08;OCT
6;6610615;6614572;7.67;1.13;AVRIL
7;6610615;6614572;5.92;4.17;NOV
8;6610615;6614572;4.56;5.88;JANV
9;6610615;6614572;8.52;9.89;NOV
10;6610615;6614572;5.35;1.25;FEV
11;6610615;6614572;7.38;8.93;MARS
12;6610615;6614572;1.27;2.08;SEPT
13;6610615;6614572;3.21;6.37;JUIN
14;6610615;6614572;0.41;9.67;DEC
15;6610615;6614572;7.11;6.3;NOV
16;6610615;6614572;4.89;7.29;AVRIL
17;6610615;6614572;2.79;8.11;OCT
18;6610615;6614572;1.61;1.31;NOV
19;6610615;6614572;8.44;0.13;MAI
20;6610615;6614572;1.13;5.04;JUIN
21;6610615;6614572;0.77;0.99;AVRIL
22;6610615;6614572;3.4;7.44;AOUT
23;6610615;6614572;3.4;1.25;AOUT
24;6610615;6614572;4.19;9.48;JANV
25;6610615;6614572;8.57;4.12;AVRIL
26;6610615;6614572;4.14;4.13;AOUT
27;6610615;6614572;7.4;9.52;MARS
28;6610615;6614572;5.32;6.74;JUIL
29;6610615;6614572;3.55;6.59;MARS
30;6610615;6614572;8.39;8.14;JANV
31;6610615;6614572;4.98;9.42;NOV
32;6610615;6614572;3.49;1.71;MARS
33;6610615;6614572;1.86;0.23;MAI
34;6610615;6614572;2.72;6.15;AVRIL
35;6610615;6614572;7.39;2.36;JUIL
36;6610615;6614572;8.14;6.54;FEV
37;6610615;6614572;4.34;1.28;MARS
38;6610615;6614572;1.22;8.52;AOUT
39;6610615;6614572;0.34;4.11;NOV
40;6610615;6614572;2.05;2.0;AVRIL
41;6610615;6614572;8.05;2.2;MARS
42;6610615;6614572;4.3;1.91;DEC
43;6610615;6614572;5.94;1.58;MAI
44;6610615;6614572;1.91;2.26;JANV
45;6610615;6614572;4.97;7.59;FEV
46;6610615;6614572;1.61;8.28;JANV
47;6610615;6614572;3.64;3.05;NOV
48;6610615;6614572;5.41;1.92;NOV
49;6610615;6614572;8.59;9.4;DEC
50;6610615;6614572;9.34;4.64;MARS
1;6610615;6614573;2.13;8.7;JUIL
2;6610615;6614573;5.48;1.6;SEPT
3;6610615;6614573;3.44;1.97;JANV
4;6610615;6614573;7.03;7.28;SEPT
5;6610615;6614573;6.86;0.54;MARS
6;6610615;6614573;0.44;8.2;AVRIL
7;6610615;6614573;1.01;1.18;JUIN
8;6610615;6614573;0.7;1.98;FEV
9;6610615;6614573;1.25;3.13;FEV
10;6610615;6614573;4.15;6.64;FEV
11;6610615;6614573;4.32;3.28;JUIL
12;6610615;6614573;4.47;5.02;AOUT
13;6610615;6614573;1.86;3.89;AOUT
14;6610615;6614573;6.36;4.56;AVRIL
15;6610615;6614573;9.58;9.18;FEV
16;6610615;6614573;6.55;0.92;NOV
17;6610615;6614573;4.29;5.3;DEC
18;6610615;6614573;5.67;9.92;FEV
19;6610615;6614573;8.12;3.75;FEV
20;6610615;6614573;8.77;9.8;AOUT
21;6610615;6614573;7.92;0.53;SEPT
22;6610615;6614573;1.4;3.99;JUIN
23;6610615;6614573;9.67;2.25;DEC
24;6610615;6614573;7.03;8.36;DEC
25;6610615;6614573;6.29;7.09;NOV
26;6610615;6614573;8.41;8.98;DEC
27;6610615;6614573;6.88;8.7;MAI
28;6610615;6614573;6.19;0.28;MAI
29;6610615;6614573;6.46;2.02;JANV
30;6610615;6614573;8.78;4.15;NOV
31;6610615;6614573;1.21;4.54;JUIL
32;6610615;6614573;8.1;6.39;MARS
33;6610615;6614573;9.62;0.54;JUIN
34;6610615;6614573;7.48;6.95;JANV
35;6610615;6614573;3.79;7.8;NOV
36;6610615;6614573;6.61;8.07;JUIN
37;6610615;6614573;0.85;9.0;FEV
38;6610615;6614573;6.45;6.45;FEV
39;6610615;6614573;7.88;5.41;JUIN
40;6610615;6614573;8.77;2.93;SEPT
41;6610615;6614573;7.76;3.25;DEC
42;6610615;6614573;9.07;8.98;NOV
43;6610615;6614573;3.17;2.53;AVRIL
44;6610615;6614573;7.36;5.56;MARS
45;6610615;6614573;1.62;1.42;MARS
46;6610615;6614573;5.61;5.3;OCT
47;6610615;6614573;7.14;6.68;OCT
48;6610615;6614573;7.66;1.92;DEC
49;6610615;6614573;1.58;2.07;AVRIL
50;6610615;6614573;4.15;3.27;MAI
1;6610615;6614574;6.24;3.06;MAI
2;6610615;6614574;0.74;5.51;AOUT
3;6610615;6614574;1.37;0.75;JUIL
4;6610615;6614574;3.88;2.05;FEV
5;6610615;6614574;0.89;5.33;OCT
6;6610615;6614574;8.93;1.54;DEC
7;6610615;6614574;0.45;7.78;JANV
8;6610615;6614574;7.78;0.04;AOUT
9;6610615;6614574;5.49;3.04;SEPT
10;6610615;6614574;6.52;0.35;DEC
11;6610615;6614574;4.43;1.22;AVRIL
12;6610615;6614574;2.3;3.73;NOV
13;6610615;6614574;1.93;0.18;OCT
14;6610615;6614574;7.44;0.84;OCT
15;6610615;6614574;7.52;6.8;SEPT
16;6610615;6614574;9.78;4.5;JANV
17;6610615;6614574;8.34;9.0;MAI
18;6610615;6614574;1.18;0.13;NOV
19;6610615;6614574;1.44;6.26;JUIN
20;6610615;6614574;5.34;2.42;JUIN
21;6610615;6614574;8.7;8.75;DEC
22;6610615;6614574;4.74;8.57;DEC
23;6610615;6614574;1.8;0.26;JANV
24;6610615;6614574;6.43;1.33;DEC
25;6610615;6614574;0.33;6.22;JUIN
26;6610615;6614574;4.89;2.42;AOUT
27;6610615;6614574;9.44;0.03;NOV
28;6610615;6614574;8.01;1.98;DEC
29;6610615;6614574;7.24;7.95;JUIL
30;6610615;6614574;4.81;0.78;MAI
31;6610615;6614574;1.75;0.42;AOUT
32;6610615;6614574;5.13;1.96;SEPT
33;6610615;6614574;4.09;1.55;AVRIL
34;6610615;6614574;5.79;8.93;JANV
35;6610615;6614574;7.35;6.7;FEV
36;6610615;6614574;1.53;7.97;OCT
37;6610615;6614574;5.07;4.28;NOV
38;6610615;6614574;4.96;3.58;MAI
39;6610615;6614574;5.4;1.45;SEPT
40;6610615;6614574;8.03;3.54;NOV
41;6610615;6614574;3.86;3.82;JUIN
42;6610615;6614574;1.72;7.01;SEPT
43;6610615;6614574;8.8;3.65;MARS
44;6610615;6614574;1.06;4.48;SEPT
45;6610615;6614574;3.38;5.01;OCT
46;6610615;6614574;2.61;9.82;SEPT
47;6610615;6614574;8.45;2.36;MARS
48;6610615;6614574;5.2;4.51;AOUT
49;6610615;6614574;2.27;7.48;DEC
50;6610615;6614574;8.28;0.61;OCT
1;6610615;6614575;3.14;2.59;JUIL
2;6610615;6614575;3.4;6.32;AVRIL
3;6610615;6614575;9.44;9.11;JANV
4;6610615;6614575;9.28;2.36;SEPT
5;6610615;6614575;7.54;7.84;DEC
6;6610615;6614575;8.28;3.55;NOV
7;6610615;6614575;4.82;7.86;DEC
8;6610615;6614575;5.46;0.83;OCT
9;6610615;6614575;2.75;3.66;MAI
10;6610615;6614575;5.59;8.94;MARS
11;6610615;6614575;1.93;2.47;SEPT
12;6610615;6614575;2.78;9.64;JUIL
13;6610615;6614575;0.32;8.58;DEC
14;6610615;6614575;1.4;6.01;JUIL
15;6610615;6614575;3.87;1.54;MARS
16;6610615;6614575;7.57;7.2;DEC
17;6610615;6614575;9.18;1.35;SEPT
18;6610615;6614575;0.39;5.38;JUIL
19;6610615;6614575;5.83;6.55;SEPT
20;6610615;6614575;8.77;2.46;DEC
21;6610615;6614575;4.97;8.33;FEV
22;6610615;6614575;3.02;3.79;JANV
23;6610615;6614575;0.38;9.12;JUIN
24;6610615;6614575;6.98;3.4;NOV
25;6610615;6614575;8.67;7.99;FEV
26;6610615;6614575;6.17;2.3;FEV
27;6610615;6614575;9.17;0.06;JANV
28;6610615;6614575;4.57;4.58;AVRIL
29;6610615;6614575;7.82;6.79;JUIN
30;6610615;6614575;6.4;0.14;DEC
31;6610615;6614575;4.95;6.59;JUIN
32;6610615;6614575;4.34;5.77;DEC
33;6610615;6614575;2.23;4.98;MAI
34;6610615;6614575;4.75;2.41;NOV
35;6610615;6614575;4.44;3.91;DEC
36;6610615;6614575;9.1;2.12;SEPT
37;6610615;6614575;4.78;2.48;SEPT
38;6610615;6614575;2.63;3.67;AOUT
39;6610615;6614575;3.78;5.88;AOUT
40;6610615;6614575;1.18;2.72;NOV
41;6610615;6614575;2.87;5.06;NOV
42;6610615;6614575;3.98;2.12;NOV
43;6610615;6614575;8.8;3.72;DEC
44;6610615;6614575;6.51;5.98;AOUT
45;6610615;6614575;3.58;7.14;JUIL
46;6610615;6614575;1.16;6.76;OCT
47;6610615;6614575;1.39;8.06;AVRIL
48;6610615;6614575;7.86;4.16;MAI
49;6610615;6614575;1.15;4.06;MARS
50;6610615;6614575;4.87;0.55;AOUT
1;6610614;6614630;0.92;0.34;SEPT
2;6610614;6614630;0.39;1.55;NOV
3;6610614;6614630;5.32;7.11;FEV
4;6610614;6614630;8.29;6.83;DEC
5;6610614;6614630;3.88;5.53;MARS
6;6610614;6614630;7.55;7.92;JUIN
7;6610614;6614630;0.25;8.26;JUIL
8;6610614;6614630;9.65;8.19;AOUT
9;6610614;6614630;7.88;1.63;JANV
10;6610614;6614630;2.41;6.72;JUIN
11;6610614;6614630;0.69;9.99;MARS
12;6610614;6614630;8.77;8.9;FEV
13;6610614;6614630;9.01;1.89;JANV
14;6610614;6614630;4.59;0.44;SEPT
15;6610614;6614630;3.84;4.58;AVRIL
16;6610614;6614630;3.94;8.19;NOV
17;6610614;6614630;5.79;4.58;AVRIL
18;6610614;6614630;3.81;6.77;DEC
19;6610614;6614630;8.26;0.06;FEV
20;6610614;6614630;2.85;2.32;MARS
21;6610614;6614630;1.21;1.77;JUIL
22;6610614;6614630;3.18;4.25;MARS
23;6610614;6614630;5.8;1.69;MAI
24;6610614;6614630;0.35;2.71;MAI
25;6610614;6614630;8.05;6.84;AVRIL
26;6610614;6614630;7.82;2.72;AOUT
27;6610614;6614630;9.83;4.0;SEPT
28;6610614;6614630;6.09;5.66;AVRIL
29;6610614;6614630;4.51;4.73;JUIL
30;6610614;6614630;9.55;2.35;MAI
31;6610614;6614630;7.73;8.24;AOUT
32;6610614;6614630;1.3;4.06;JUIL
33;6610614;6614630;2.7;1.6;OCT
34;6610614;6614630;6.27;7.73;SEPT
35;6610614;6614630;3.63;5.87;JANV
36;6610614;6614630;9.22;7.72;SEPT
37;6610614;6614630;7.52;4.86;AOUT
38;6610614;6614630;7.99;6.29;JANV
39;6610614;6614630;6.68;6.81;AVRIL
40;6610614;6614630;9.06;2.59;AVRIL
41;6610614;6614630;6.69;3.91;JANV
42;6610614;6614630;3.93;7.81;OCT
43;6610614;6614630;2.53;8.16;NOV
44;6610614;6614630;1.64;6.62;FEV
45;6610614;6614630;2.43;0.93;OCT
46;6610614;6614630;7.42;1.58;JANV
47;6610614;6614630;0.3;3.01;JUIL
48;6610614;6614630;9.69;2.31;JUIL
49;6610614;6614630;5.3;7.24;DEC
50;6610614;6614630;8.25;6.53;AOUT
1;6610614;6614631;1.22;6.81;SEPT
